date,value
2013-06-30,601.387614678899
2013-07-31,631.3709981167609
2013-08-31,622.1760483566302
2013-09-30,643.8037763791189
2013-10-31,664.5465874935855
2013-11-30,683.331129233708
2013-12-31,686.6347618011747
2014-01-31,680.3810298905001
2014-02-28,697.8462318106132
2014-03-31,704.9731650710763
2014-04-30,710.1407942238267
2014-05-31,734.9158521349306
2014-06-30,749.4764972909651
2014-07-31,759.1867852604828
2014-08-31,773.8042159538975
2014-09-30,788.9628864340777
2014-10-31,781.6815713829448
2014-11-30,800.0032043579268
2014-12-31,811.0246272959394
2015-01-31,852.781954887218
2015-02-28,914.63256227758
2015-03-31,943.1099544567338
2015-04-30,933.3018279090505
2015-05-31,965.7037374658158
2015-06-30,920.7712932344266
2015-07-31,943.2150998449895
2015-08-31,856.6295140436915
